BN,TN,startTR,startTRReal,startTimeReal,planTime,execTime,feedbackTime,iti,expectedDigit1,expectedDigit2,expectedDigit3,expectedDigit4,expectedDigit5,pressedDigit1,pressedDigit2,pressedDigit3,pressedDigit4,pressedDigit5,reactionTime1,reactionTime2,reactionTime3,reactionTime4,reactionTime5,Movement Time,numCorrectDigits,rewThresh1,rewThresh2,QuartetType,Unnamed: 29,SN,SID,PosInQuartet,Quartet,correct,ipi1,ipi2,ipi3,ipi4
2,35,0,168,167581,1200,5000,1000,500,1,3,2,2,2,0.0,2.0,1.0,1.0,1.0,475.0,775.0,1045.0,1240.0,1390.0,1530.0,5,1645.0,2342.5,2,,5,107,3,AARA,True,300.0,270.0,195.0,150.0
2,36,0,172,171835,1200,5000,1000,500,3,1,4,1,1,2.0,0.0,3.0,0.0,0.0,555.0,800.0,1390.0,1725.0,1900.0,2045.0,5,1645.0,2342.5,2,,5,107,4,AARA,True,245.0,590.0,335.0,175.0
2,37,0,177,176606,1200,5000,1000,500,3,5,1,1,2,2.0,4.0,0.0,0.0,1.0,465.0,705.0,1030.0,1250.0,1495.0,1665.0,5,1645.0,2342.5,3,,5,107,1,AAAA,True,240.0,325.0,220.0,245.0
2,38,0,182,181000,1200,5000,1000,500,3,5,1,1,2,2.0,4.0,0.0,0.0,1.0,410.0,670.0,1015.0,1295.0,1525.0,1695.0,5,1645.0,2342.5,3,,5,107,2,AAAA,True,260.0,345.0,280.0,230.0
2,39,0,186,185420,1200,5000,1000,500,3,5,1,1,2,2.0,4.0,0.0,0.0,1.0,380.0,615.0,860.0,1065.0,1245.0,1470.0,5,1645.0,2342.5,3,,5,107,3,AAAA,True,235.0,245.0,205.0,180.0
2,40,0,190,189615,1200,5000,1000,500,3,5,1,1,2,2.0,4.0,0.0,0.0,1.0,310.0,930.0,1250.0,1440.0,1700.0,1895.0,5,1645.0,2342.5,3,,5,107,4,AAAA,True,620.0,320.0,190.0,260.0
2,41,0,195,194235,1200,5000,1000,500,3,5,3,3,3,2.0,4.0,2.0,2.0,2.0,590.0,1200.0,1530.0,1955.0,2185.0,2340.0,5,1645.0,2342.5,1,,5,107,1,AAMA,True,610.0,330.0,425.0,230.0
2,42,0,200,199301,1200,5000,1000,500,3,5,3,3,3,2.0,4.0,2.0,2.0,2.0,515.0,800.0,1145.0,1370.0,1610.0,1775.0,5,1645.0,2342.5,1,,5,107,2,AAMA,True,285.0,345.0,225.0,240.0
2,43,0,204,203800,1200,5000,1000,500,3,5,2,3,3,2.0,4.0,1.0,2.0,2.0,415.0,690.0,1215.0,1525.0,1710.0,1900.0,5,1645.0,2342.5,1,,5,107,3,AAMA,True,275.0,525.0,310.0,185.0
2,44,0,209,208426,1200,5000,1000,500,3,5,3,3,3,2.0,4.0,2.0,2.0,2.0,215.0,480.0,920.0,1075.0,1230.0,1345.0,5,1645.0,2342.5,1,,5,107,4,AAMA,True,265.0,440.0,155.0,155.0
2,45,0,213,212501,1200,5000,1000,500,3,5,4,1,1,2.0,4.0,3.0,0.0,0.0,740.0,990.0,1450.0,1725.0,1905.0,2045.0,5,1645.0,2342.5,1,,5,107,1,AAMA,True,250.0,460.0,275.0,180.0
2,46,0,218,217271,1200,5000,1000,500,3,5,4,1,1,2.0,4.0,0.0,0.0,0.0,455.0,710.0,1160.0,1360.0,1600.0,5000.0,4,1645.0,2342.5,1,,5,107,2,AAMA,False,255.0,450.0,200.0,240.0
2,47,0,222,221760,1200,5000,1000,500,3,5,1,1,1,2.0,4.0,0.0,0.0,0.0,815.0,1105.0,1390.0,1570.0,1720.0,1900.0,5,1645.0,2342.5,1,,5,107,3,AAMA,True,290.0,285.0,180.0,150.0
2,48,0,227,226385,1200,5000,1000,500,3,5,4,1,1,2.0,4.0,3.0,0.0,0.0,520.0,775.0,1025.0,1260.0,1470.0,1610.0,5,1645.0,2342.5,1,,5,107,4,AAMA,True,255.0,250.0,235.0,210.0
2,49,0,231,230720,1200,5000,1000,500,3,1,5,1,3,2.0,0.0,2.0,4.0,2.0,480.0,700.0,1090.0,1785.0,2205.0,5000.0,3,1645.0,2342.5,1,,5,107,1,AAMA,False,220.0,390.0,695.0,420.0
2,50,0,236,235865,1200,5000,1000,500,3,1,5,1,3,2.0,0.0,4.0,0.0,2.0,1060.0,1885.0,2400.0,2645.0,3110.0,3290.0,5,1645.0,2342.5,1,,5,107,2,AAMA,True,825.0,515.0,245.0,465.0
2,51,0,242,241886,1200,5000,1000,500,3,1,1,1,3,2.0,0.0,0.0,0.0,4.0,655.0,975.0,1330.0,1555.0,1835.0,5000.0,4,1645.0,2342.5,1,,5,107,3,AAMA,False,320.0,355.0,225.0,280.0
2,52,0,247,246650,1200,5000,1000,500,3,1,5,1,3,2.0,0.0,0.0,4.0,4.0,710.0,945.0,1405.0,2030.0,2365.0,5000.0,2,1645.0,2342.5,1,,5,107,4,AAMA,False,235.0,460.0,625.0,335.0
2,53,0,252,251970,1200,5000,1000,500,1,5,4,3,5,0.0,4.0,3.0,2.0,4.0,930.0,1185.0,1485.0,1730.0,1975.0,2140.0,5,1645.0,2342.5,2,,5,107,1,AARA,True,255.0,300.0,245.0,245.0
2,54,0,257,256835,1200,5000,1000,500,1,5,4,3,5,0.0,4.0,3.0,2.0,4.0,570.0,815.0,1240.0,1570.0,1945.0,2110.0,5,1645.0,2342.5,2,,5,107,2,AARA,True,245.0,425.0,330.0,375.0
2,55,0,262,261676,1200,5000,1000,500,2,2,2,2,3,1.0,1.0,1.0,1.0,2.0,570.0,1070.0,1405.0,1780.0,2180.0,2340.0,5,1645.0,2342.5,2,,5,107,3,AARA,True,500.0,335.0,375.0,400.0
2,56,0,267,266740,1200,5000,1000,500,1,5,4,3,5,0.0,4.0,3.0,2.0,4.0,565.0,845.0,1100.0,1415.0,1805.0,1995.0,5,1645.0,2342.5,2,,5,107,4,AARA,True,280.0,255.0,315.0,390.0
2,57,0,272,271461,1200,5000,1000,500,4,1,5,5,3,3.0,0.0,4.0,4.0,2.0,515.0,890.0,1280.0,1835.0,2135.0,2290.0,5,1645.0,2342.5,1,,5,107,1,AAMA,True,375.0,390.0,555.0,300.0
2,58,0,277,276481,1200,5000,1000,500,4,1,5,5,3,3.0,0.0,4.0,4.0,2.0,665.0,960.0,1395.0,1630.0,1930.0,2085.0,5,1645.0,2342.5,1,,5,107,2,AAMA,True,295.0,435.0,235.0,300.0
2,59,0,282,281290,1200,5000,1000,500,4,1,2,5,3,3.0,0.0,1.0,4.0,2.0,845.0,1135.0,1495.0,1825.0,2240.0,2395.0,5,1645.0,2342.5,1,,5,107,3,AAMA,True,290.0,360.0,330.0,415.0
2,60,0,287,286411,1200,5000,1000,500,4,1,5,5,3,3.0,0.0,4.0,4.0,2.0,465.0,725.0,1305.0,1725.0,2815.0,2970.0,5,1645.0,2342.5,1,,5,107,4,AAMA,True,260.0,580.0,420.0,1090.0
2,61,0,293,292111,1200,5000,1000,500,2,4,5,2,5,1.0,3.0,4.0,1.0,4.0,640.0,1210.0,1575.0,1885.0,2205.0,2385.0,5,1645.0,2342.5,1,,5,107,1,AAMA,True,570.0,365.0,310.0,320.0
2,62,0,298,297220,1200,5000,1000,500,2,4,5,2,5,1.0,3.0,4.0,1.0,4.0,620.0,920.0,1590.0,1980.0,2730.0,2920.0,5,1645.0,2342.5,1,,5,107,2,AAMA,True,300.0,670.0,390.0,750.0
2,63,0,303,302870,1200,5000,1000,500,2,4,4,2,5,1.0,3.0,3.0,1.0,4.0,235.0,785.0,985.0,1460.0,1770.0,1945.0,5,1645.0,2342.5,1,,5,107,3,AAMA,True,550.0,200.0,475.0,310.0
2,64,0,308,307541,1200,5000,1000,500,2,4,5,2,5,1.0,3.0,4.0,1.0,4.0,475.0,755.0,1080.0,1400.0,1805.0,1965.0,5,1645.0,2342.5,1,,5,107,4,AAMA,True,280.0,325.0,320.0,405.0
2,65,0,313,312230,1200,5000,1000,500,2,1,5,1,3,1.0,0.0,4.0,0.0,2.0,445.0,740.0,1005.0,1235.0,1445.0,1595.0,5,1645.0,2342.5,2,,5,107,1,AARA,True,295.0,265.0,230.0,210.0
2,66,0,317,316551,1200,5000,1000,500,2,1,5,1,3,1.0,0.0,4.0,0.0,2.0,585.0,790.0,1055.0,1395.0,1685.0,1835.0,5,1645.0,2342.5,2,,5,107,2,AARA,True,205.0,265.0,340.0,290.0
2,67,0,322,321111,1200,5000,1000,500,3,5,1,2,4,2.0,4.0,0.0,1.0,3.0,440.0,950.0,1225.0,1490.0,1730.0,1905.0,5,1645.0,2342.5,2,,5,107,3,AARA,True,510.0,275.0,265.0,240.0
2,68,0,326,325740,1200,5000,1000,500,2,1,5,1,3,1.0,0.0,4.0,0.0,2.0,365.0,1120.0,1530.0,2175.0,2595.0,2760.0,5,1645.0,2342.5,2,,5,107,4,AARA,True,755.0,410.0,645.0,420.0
2,69,0,332,331230,1200,5000,1000,500,2,2,5,1,4,1.0,1.0,4.0,0.0,3.0,590.0,795.0,1105.0,1455.0,1810.0,1980.0,5,1645.0,2342.5,3,,5,107,1,AAAA,True,205.0,310.0,350.0,355.0
2,70,0,336,335936,1200,5000,1000,500,2,2,5,1,4,1.0,1.0,4.0,0.0,3.0,580.0,925.0,1370.0,1700.0,1980.0,2150.0,5,1645.0,2342.5,3,,5,107,2,AAAA,True,345.0,445.0,330.0,280.0
2,71,0,341,340810,1200,5000,1000,500,2,2,5,1,4,1.0,1.0,4.0,0.0,2.0,405.0,635.0,945.0,1200.0,1565.0,5000.0,4,1645.0,2342.5,3,,5,107,3,AAAA,False,230.0,310.0,255.0,365.0
2,72,0,346,345240,1200,5000,1000,500,2,2,5,1,4,1.0,1.0,4.0,0.0,3.0,400.0,700.0,1185.0,1685.0,1955.0,2140.0,5,1645.0,2342.5,3,,5,107,4,AAAA,True,300.0,485.0,500.0,270.0
3,1,0,6,5000,1200,5000,1000,500,3,3,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5005.0,0,1817.5,2435.0,3,,5,107,1,AAAA,False,0.0,0.0,0.0,0.0
3,2,0,13,12730,1200,5000,1000,500,3,3,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5005.0,0,1817.5,2435.0,3,,5,107,2,AAAA,False,0.0,0.0,0.0,0.0
3,3,0,21,20465,1200,5000,1000,500,3,3,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5005.0,0,1817.5,2435.0,3,,5,107,3,AAAA,False,0.0,0.0,0.0,0.0
3,4,0,29,28195,1200,5000,1000,500,3,3,3,1,3,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,0.0,5000.0,0,1817.5,2435.0,3,,5,107,4,AAAA,False,-1260.0,0.0,0.0,0.0
3,5,0,36,35925,1200,5000,1000,500,5,1,3,2,3,0.0,1.0,4.0,4.0,0.0,335.0,1475.0,2065.0,2935.0,0.0,5000.0,0,1817.5,2435.0,3,,5,107,1,AAAA,False,1140.0,590.0,870.0,-2935.0
3,1,0,6,5001,1200,5000,1000,500,3,3,3,1,3,2.0,2.0,2.0,0.0,2.0,525.0,740.0,1090.0,1570.0,1820.0,1985.0,5,2500.0,3500.0,3,,5,107,1,AAAA,True,215.0,350.0,480.0,250.0
3,2,0,10,9715,1200,5000,1000,500,3,3,3,1,3,2.0,2.0,2.0,0.0,2.0,370.0,655.0,955.0,1250.0,1465.0,1635.0,5,2500.0,3500.0,3,,5,107,2,AAAA,True,285.0,300.0,295.0,215.0
3,3,0,15,14076,1200,5000,1000,500,3,3,3,1,3,2.0,2.0,2.0,0.0,2.0,350.0,575.0,845.0,1085.0,1300.0,1470.0,5,2500.0,3500.0,3,,5,107,3,AAAA,True,225.0,270.0,240.0,215.0
3,4,0,19,18270,1200,5000,1000,500,3,3,3,1,3,2.0,2.0,2.0,0.0,2.0,385.0,575.0,790.0,1090.0,1280.0,1435.0,5,2500.0,3500.0,3,,5,107,4,AAAA,True,190.0,215.0,300.0,190.0
3,5,0,23,22430,1200,5000,1000,500,5,1,3,2,3,4.0,0.0,2.0,2.0,2.0,365.0,600.0,970.0,1770.0,2140.0,5000.0,4,2500.0,3500.0,3,,5,107,1,AAAA,False,235.0,370.0,800.0,370.0
3,6,0,28,27466,1200,5000,1000,500,5,1,3,2,3,4.0,0.0,2.0,1.0,2.0,630.0,905.0,1235.0,1515.0,1815.0,2010.0,5,2500.0,3500.0,3,,5,107,2,AAAA,True,275.0,330.0,280.0,300.0
3,7,0,33,32205,1200,5000,1000,500,5,1,3,2,3,4.0,0.0,2.0,2.0,1.0,285.0,550.0,795.0,1580.0,1960.0,5000.0,3,2500.0,3500.0,3,,5,107,3,AAAA,False,265.0,245.0,785.0,380.0
3,8,0,38,37016,1200,5000,1000,500,5,1,3,2,3,4.0,0.0,2.0,1.0,2.0,565.0,850.0,1150.0,1495.0,1955.0,2115.0,5,2500.0,3500.0,3,,5,107,4,AAAA,True,285.0,300.0,345.0,460.0
3,9,0,42,41856,1200,5000,1000,500,5,3,3,3,3,4.0,2.0,2.0,2.0,2.0,395.0,710.0,1060.0,1395.0,1665.0,1790.0,5,2500.0,3500.0,2,,5,107,1,AARA,True,315.0,350.0,335.0,270.0
3,10,0,47,46371,1200,5000,1000,500,5,3,3,3,3,4.0,2.0,2.0,2.0,2.0,270.0,585.0,865.0,1110.0,1405.0,1540.0,5,2500.0,3500.0,2,,5,107,2,AARA,True,315.0,280.0,245.0,295.0
3,11,0,51,50640,1200,5000,1000,500,2,4,1,2,4,1.0,3.0,0.0,1.0,3.0,495.0,790.0,1095.0,1355.0,1600.0,1795.0,5,2500.0,3500.0,2,,5,107,3,AARA,True,295.0,305.0,260.0,245.0
3,12,0,56,55161,1200,5000,1000,500,5,3,3,3,3,4.0,2.0,2.0,2.0,2.0,400.0,660.0,885.0,1150.0,1425.0,1565.0,5,2500.0,3500.0,2,,5,107,4,AARA,True,260.0,225.0,265.0,275.0
3,13,0,60,59451,1200,5000,1000,500,2,5,3,1,3,1.0,4.0,2.0,0.0,2.0,500.0,780.0,1075.0,1295.0,1500.0,1670.0,5,2500.0,3500.0,3,,5,107,1,AAAA,True,280.0,295.0,220.0,205.0
3,14,0,64,63846,1200,5000,1000,500,2,5,3,1,3,1.0,4.0,2.0,0.0,2.0,415.0,670.0,970.0,1225.0,1810.0,2010.0,5,2500.0,3500.0,3,,5,107,2,AAAA,True,255.0,300.0,255.0,585.0
3,15,0,69,68581,1200,5000,1000,500,2,5,3,1,3,1.0,4.0,2.0,0.0,2.0,545.0,825.0,1105.0,1360.0,1575.0,1755.0,5,2500.0,3500.0,3,,5,107,3,AAAA,True,280.0,280.0,255.0,215.0
3,16,0,74,73061,1200,5000,1000,500,2,5,3,1,3,1.0,4.0,2.0,0.0,2.0,545.0,790.0,1060.0,1315.0,1520.0,1685.0,5,2500.0,3500.0,3,,5,107,4,AAAA,True,245.0,270.0,255.0,205.0
3,17,0,78,77471,1200,5000,1000,500,3,2,2,2,3,3.0,2.0,2.0,2.0,2.0,525.0,940.0,1195.0,1390.0,1620.0,5000.0,1,2500.0,3500.0,2,,5,107,1,AARA,False,415.0,255.0,195.0,230.0
3,18,0,82,81955,1200,5000,1000,500,3,2,2,2,3,2.0,1.0,1.0,1.0,2.0,650.0,905.0,1155.0,1440.0,1655.0,1805.0,5,2500.0,3500.0,2,,5,107,2,AARA,True,255.0,250.0,285.0,215.0
3,19,0,87,86486,1200,5000,1000,500,3,1,1,5,5,2.0,0.0,0.0,4.0,4.0,390.0,660.0,910.0,1205.0,1455.0,1615.0,5,2500.0,3500.0,2,,5,107,3,AARA,True,270.0,250.0,295.0,250.0
3,20,0,91,90825,1200,5000,1000,500,3,2,2,2,3,2.0,1.0,1.0,1.0,2.0,300.0,545.0,825.0,1085.0,1400.0,1560.0,5,2500.0,3500.0,2,,5,107,4,AARA,True,245.0,280.0,260.0,315.0
3,21,0,96,95111,1200,5000,1000,500,4,3,3,4,2,3.0,2.0,2.0,3.0,1.0,340.0,620.0,1000.0,3900.0,4175.0,4305.0,5,2500.0,3500.0,2,,5,107,1,AARA,True,280.0,380.0,2900.0,275.0
3,22,0,103,102141,1200,5000,1000,500,4,3,3,4,2,3.0,2.0,2.0,3.0,1.0,615.0,855.0,1135.0,1435.0,1670.0,1835.0,5,2500.0,3500.0,2,,5,107,2,AARA,True,240.0,280.0,300.0,235.0
3,23,0,107,106701,1200,5000,1000,500,5,5,2,3,3,4.0,4.0,1.0,2.0,2.0,690.0,925.0,1285.0,1520.0,1855.0,2025.0,5,2500.0,3500.0,2,,5,107,3,AARA,True,235.0,360.0,235.0,335.0
3,24,0,112,111450,1200,5000,1000,500,4,3,3,4,2,3.0,2.0,2.0,3.0,1.0,655.0,950.0,1245.0,1530.0,1765.0,1900.0,5,2500.0,3500.0,2,,5,107,4,AARA,True,295.0,295.0,285.0,235.0
3,25,0,117,116076,1200,5000,1000,500,5,4,4,4,4,4.0,3.0,3.0,3.0,3.0,465.0,750.0,1025.0,1285.0,1545.0,1695.0,5,2500.0,3500.0,1,,5,107,1,AAMA,True,285.0,275.0,260.0,260.0
3,26,0,121,120501,1200,5000,1000,500,5,4,4,4,4,4.0,3.0,3.0,3.0,3.0,510.0,810.0,1060.0,1285.0,1540.0,1705.0,5,2500.0,3500.0,1,,5,107,2,AAMA,True,300.0,250.0,225.0,255.0
3,27,0,125,124931,1200,5000,1000,500,5,4,3,4,4,4.0,3.0,2.0,3.0,3.0,560.0,840.0,1140.0,1525.0,1785.0,1935.0,5,2500.0,3500.0,1,,5,107,3,AAMA,True,280.0,300.0,385.0,260.0
3,28,0,130,129595,1200,5000,1000,500,5,4,4,4,4,4.0,3.0,3.0,3.0,3.0,405.0,675.0,910.0,1165.0,1415.0,1580.0,5,2500.0,3500.0,1,,5,107,4,AAMA,True,270.0,235.0,255.0,250.0
3,29,0,134,133901,1200,5000,1000,500,2,1,4,5,2,1.0,0.0,3.0,3.0,1.0,315.0,605.0,1360.0,1760.0,2385.0,5000.0,4,2500.0,3500.0,1,,5,107,1,AAMA,False,290.0,755.0,400.0,625.0
3,30,0,140,139241,1200,5000,1000,500,2,1,4,5,2,1.0,0.0,3.0,4.0,1.0,395.0,670.0,970.0,1255.0,1510.0,1685.0,5,2500.0,3500.0,1,,5,107,2,AAMA,True,275.0,300.0,285.0,255.0
3,31,0,144,143650,1200,5000,1000,500,2,1,2,5,2,1.0,0.0,1.0,4.0,1.0,385.0,635.0,875.0,1120.0,1725.0,1900.0,5,2500.0,3500.0,1,,5,107,3,AAMA,True,250.0,240.0,245.0,605.0
3,32,0,149,148281,1200,5000,1000,500,2,1,4,5,2,1.0,0.0,3.0,4.0,1.0,350.0,630.0,1095.0,1495.0,1775.0,1955.0,5,2500.0,3500.0,1,,5,107,4,AAMA,True,280.0,465.0,400.0,280.0
3,33,0,153,152960,1200,5000,1000,500,5,4,3,4,3,4.0,3.0,2.0,3.0,2.0,455.0,745.0,1070.0,1350.0,1905.0,2085.0,5,2500.0,3500.0,2,,5,107,1,AARA,True,290.0,325.0,280.0,555.0
3,34,0,158,157771,1200,5000,1000,500,5,4,3,4,3,4.0,3.0,2.0,3.0,2.0,425.0,715.0,1005.0,1465.0,2085.0,2330.0,5,2500.0,3500.0,2,,5,107,2,AARA,True,290.0,290.0,460.0,620.0
3,35,0,163,162825,1200,5000,1000,500,2,4,4,1,3,1.0,3.0,3.0,0.0,2.0,400.0,670.0,1005.0,1475.0,1760.0,1925.0,5,2500.0,3500.0,2,,5,107,3,AARA,True,270.0,335.0,470.0,285.0
3,36,0,168,167476,1200,5000,1000,500,5,4,3,4,3,4.0,3.0,2.0,3.0,2.0,490.0,765.0,1060.0,1480.0,1930.0,2115.0,5,2500.0,3500.0,2,,5,107,4,AARA,True,275.0,295.0,420.0,450.0
3,37,0,173,172320,1200,5000,1000,500,3,5,1,3,4,2.0,4.0,0.0,2.0,3.0,335.0,625.0,925.0,1180.0,1460.0,1650.0,5,2500.0,3500.0,1,,5,107,1,AAMA,True,290.0,300.0,255.0,280.0
3,38,0,177,176695,1200,5000,1000,500,3,5,1,3,4,2.0,4.0,0.0,2.0,3.0,375.0,635.0,945.0,1240.0,1610.0,1775.0,5,2500.0,3500.0,1,,5,107,2,AAMA,True,260.0,310.0,295.0,370.0
3,39,0,182,181195,1200,5000,1000,500,3,5,3,3,4,2.0,4.0,2.0,2.0,3.0,350.0,675.0,1000.0,1360.0,1710.0,1890.0,5,2500.0,3500.0,1,,5,107,3,AAMA,True,325.0,325.0,360.0,350.0
3,40,0,186,185816,1200,5000,1000,500,3,5,1,3,4,2.0,4.0,0.0,2.0,3.0,395.0,670.0,990.0,1240.0,1515.0,1690.0,5,2500.0,3500.0,1,,5,107,4,AAMA,True,275.0,320.0,250.0,275.0
3,41,0,191,190236,1200,5000,1000,500,5,3,2,3,5,4.0,2.0,1.0,2.0,4.0,415.0,705.0,1005.0,1275.0,1565.0,1760.0,5,2500.0,3500.0,3,,5,107,1,AAAA,True,290.0,300.0,270.0,290.0
3,42,0,195,194725,1200,5000,1000,500,5,3,2,3,5,4.0,2.0,1.0,2.0,4.0,350.0,610.0,925.0,1325.0,1615.0,1790.0,5,2500.0,3500.0,3,,5,107,2,AAAA,True,260.0,315.0,400.0,290.0
3,43,0,200,199246,1200,5000,1000,500,5,3,2,3,5,4.0,2.0,1.0,2.0,4.0,390.0,670.0,995.0,1275.0,1595.0,1755.0,5,2500.0,3500.0,3,,5,107,3,AAAA,True,280.0,325.0,280.0,320.0
3,44,0,204,203730,1200,5000,1000,500,5,3,2,3,5,4.0,2.0,1.0,2.0,4.0,515.0,765.0,1010.0,1395.0,1655.0,1815.0,5,2500.0,3500.0,3,,5,107,4,AAAA,True,250.0,245.0,385.0,260.0
3,45,0,209,208271,1200,5000,1000,500,4,1,5,4,5,3.0,0.0,4.0,3.0,4.0,525.0,795.0,1115.0,1410.0,1715.0,1900.0,5,2500.0,3500.0,1,,5,107,1,AAMA,True,270.0,320.0,295.0,305.0
3,46,0,213,212895,1200,5000,1000,500,4,1,5,4,5,3.0,0.0,4.0,3.0,4.0,625.0,890.0,1190.0,1505.0,1800.0,1965.0,5,2500.0,3500.0,1,,5,107,2,AAMA,True,265.0,300.0,315.0,295.0
3,47,0,218,217586,1200,5000,1000,500,4,1,3,4,5,3.0,0.0,2.0,3.0,4.0,585.0,825.0,1105.0,1370.0,1630.0,1835.0,5,2500.0,3500.0,1,,5,107,3,AAMA,True,240.0,280.0,265.0,260.0
3,48,0,223,222151,1200,5000,1000,500,4,1,5,4,5,3.0,0.0,4.0,3.0,4.0,480.0,770.0,1105.0,1430.0,1750.0,1925.0,5,2500.0,3500.0,1,,5,107,4,AAMA,True,290.0,335.0,325.0,320.0
3,49,0,227,226806,1200,5000,1000,500,2,4,4,1,3,1.0,3.0,3.0,0.0,2.0,365.0,705.0,1035.0,1360.0,1645.0,1780.0,5,2500.0,3500.0,3,,5,107,1,AAAA,True,340.0,330.0,325.0,285.0
3,50,0,232,231316,1200,5000,1000,500,2,4,4,1,3,1.0,3.0,3.0,0.0,2.0,385.0,650.0,945.0,1270.0,1565.0,1715.0,5,2500.0,3500.0,3,,5,107,2,AAAA,True,265.0,295.0,325.0,295.0
3,51,0,236,235756,1200,5000,1000,500,2,4,4,1,3,1.0,3.0,3.0,0.0,2.0,575.0,885.0,1180.0,1435.0,1695.0,1860.0,5,2500.0,3500.0,3,,5,107,3,AAAA,True,310.0,295.0,255.0,260.0
3,52,0,241,240346,1200,5000,1000,500,2,4,4,1,3,1.0,3.0,3.0,0.0,2.0,365.0,635.0,915.0,1150.0,1360.0,1525.0,5,2500.0,3500.0,3,,5,107,4,AAAA,True,270.0,280.0,235.0,210.0
3,53,0,245,244596,1200,5000,1000,500,3,5,1,5,4,2.0,4.0,0.0,4.0,3.0,725.0,1155.0,1500.0,1765.0,2125.0,2300.0,5,2500.0,3500.0,2,,5,107,1,AARA,True,430.0,345.0,265.0,360.0
3,54,0,250,249626,1200,5000,1000,500,3,5,1,5,4,2.0,4.0,0.0,4.0,3.0,525.0,1010.0,1340.0,1825.0,2240.0,2410.0,5,2500.0,3500.0,2,,5,107,2,AARA,True,485.0,330.0,485.0,415.0
3,55,0,255,254760,1200,5000,1000,500,4,4,4,3,1,3.0,3.0,3.0,2.0,0.0,810.0,1160.0,1485.0,1775.0,2065.0,2245.0,5,2500.0,3500.0,2,,5,107,3,AARA,True,350.0,325.0,290.0,290.0
3,56,0,260,259735,1200,5000,1000,500,3,5,1,5,4,2.0,4.0,0.0,4.0,3.0,425.0,740.0,1220.0,1660.0,1990.0,2145.0,5,2500.0,3500.0,2,,5,107,4,AARA,True,315.0,480.0,440.0,330.0
3,57,0,265,264610,1200,5000,1000,500,2,1,4,2,2,1.0,0.0,3.0,1.0,1.0,330.0,630.0,965.0,1195.0,1400.0,1545.0,5,2500.0,3500.0,2,,5,107,1,AARA,True,300.0,335.0,230.0,205.0
3,58,0,269,268886,1200,5000,1000,500,2,1,4,2,2,1.0,0.0,3.0,1.0,1.0,400.0,655.0,950.0,1160.0,1385.0,1540.0,5,2500.0,3500.0,2,,5,107,2,AARA,True,255.0,295.0,210.0,225.0
3,59,0,274,273156,1200,5000,1000,500,3,1,4,3,3,2.0,0.0,3.0,2.0,2.0,520.0,805.0,1135.0,1515.0,1745.0,1905.0,5,2500.0,3500.0,2,,5,107,3,AARA,True,285.0,330.0,380.0,230.0
3,60,0,278,277786,1200,5000,1000,500,2,1,4,2,2,1.0,0.0,3.0,1.0,1.0,605.0,860.0,1115.0,1320.0,1525.0,1680.0,5,2500.0,3500.0,2,,5,107,4,AARA,True,255.0,255.0,205.0,205.0
3,61,0,283,282190,1200,5000,1000,500,5,1,4,1,5,4.0,0.0,3.0,0.0,4.0,385.0,620.0,880.0,1120.0,1435.0,1635.0,5,2500.0,3500.0,1,,5,107,1,AAMA,True,235.0,260.0,240.0,315.0
3,62,0,287,286550,1200,5000,1000,500,5,1,4,1,5,4.0,0.0,3.0,0.0,4.0,620.0,845.0,1125.0,1340.0,1590.0,1760.0,5,2500.0,3500.0,1,,5,107,2,AAMA,True,225.0,280.0,215.0,250.0
3,63,0,292,291036,1200,5000,1000,500,5,1,1,1,5,4.0,0.0,0.0,0.0,4.0,470.0,695.0,920.0,1110.0,1350.0,1500.0,5,2500.0,3500.0,1,,5,107,3,AAMA,True,225.0,225.0,190.0,240.0
3,64,0,296,295260,1200,5000,1000,500,5,1,4,1,5,4.0,0.0,3.0,0.0,4.0,455.0,700.0,945.0,1180.0,1495.0,1670.0,5,2500.0,3500.0,1,,5,107,4,AAMA,True,245.0,245.0,235.0,315.0
3,65,0,300,299656,1200,5000,1000,500,4,2,5,1,1,3.0,1.0,4.0,0.0,0.0,445.0,675.0,940.0,1150.0,1340.0,1485.0,5,2500.0,3500.0,3,,5,107,1,AAAA,True,230.0,265.0,210.0,190.0
3,66,0,304,303866,1200,5000,1000,500,4,2,5,1,1,3.0,4.0,4.0,0.0,0.0,515.0,960.0,1510.0,1780.0,2005.0,5000.0,4,2500.0,3500.0,3,,5,107,2,AAAA,False,445.0,550.0,270.0,225.0
3,67,0,309,308741,1200,5000,1000,500,4,2,5,1,1,3.0,1.0,4.0,0.0,0.0,480.0,790.0,1165.0,1385.0,1575.0,1715.0,5,2500.0,3500.0,3,,5,107,3,AAAA,True,310.0,375.0,220.0,190.0
3,68,0,314,313181,1200,5000,1000,500,4,2,5,1,1,3.0,1.0,4.0,0.0,0.0,505.0,730.0,1015.0,1390.0,1575.0,1715.0,5,2500.0,3500.0,3,,5,107,4,AAAA,True,225.0,285.0,375.0,185.0
